# https://data.ripple.com/ and whois results
# Ripple Nodes
IP Address|Version|ASN|BGP Prefix|CC|Registry|Allocated|AS Name|Publice Key
169.51.57.166|rippled-1.0.0|36351|169.51.32.0/19|US|ripencc|1993-09-01|SOFTLAYER, US|n94Dc9pohyNHrUShN4toRR5U2vHApWVcd1evybouxFj7jgfFvbS1
169.54.137.7|rippled-1.6.0|36351|169.54.128.0/19|US|ripencc|1993-09-01|SOFTLAYER, US|n9Mdk7abYaVvded5zic9oDEY3NULv9RmeJ9Z5hgjXX1ycZqAGhTn
169.54.2.151|rippled-1.6.0|36351|169.54.0.0/18|US|ripencc|1993-09-01|SOFTLAYER, US|n9Ks7zaqjdZBfLwHkkiV2ucfZJtCQ6LYiVwwKheqndWNiyrGg3zw
169.54.2.154|rippled-1.6.0|36351|169.54.0.0/18|US|ripencc|1993-09-01|SOFTLAYER, US|n9Kr6UDJAd2yUn9J6bXWpRvQcKRPAEVpeV33NJVBcaDSDVt2eho2
169.54.2.157|rippled-1.6.0|36351|169.54.0.0/18|US|ripencc|1993-09-01|SOFTLAYER, US|n9LnqwvUxFBUdnS1JzbziohwVium9EkYL5i7TuTx2TvPSskPPcVs
169.55.164.20|rippled-1.6.0|36351|169.55.128.0/18|US|ripencc|1993-09-01|SOFTLAYER, US|n94MrqsKc3BWdX2n5bGYy47HTT4egXhAcMrBMRoW6vUg7o7egABj
169.55.164.21|rippled-1.6.0|36351|169.55.128.0/18|US|ripencc|1993-09-01|SOFTLAYER, US|n9MJdNfKuVeJYaNnY8hksJk8xSZJ5dVLazqRGpmMWWxApYLGyZzN
169.55.164.25|rippled-1.6.0|36351|169.55.128.0/18|US|ripencc|1993-09-01|SOFTLAYER, US|n9MVtD55afcuW1Ry9UF72LpNcdogDQug4RxjJ4EXn1watCo7WiAE
169.55.164.28|rippled-1.6.0|36351|169.55.128.0/18|US|ripencc|1993-09-01|SOFTLAYER, US|n9MCKWrTBfw3gpKp9vcYPY94ZYpvfhdyfjwq4JZcSqELAiD8uTx4
169.55.164.29|rippled-1.6.0|36351|169.55.128.0/18|US|ripencc|1993-09-01|SOFTLAYER, US|n94p4za2joNkhwsU9cvAEmHM97LKfQEDzDzFBUzAYryLUvzuVUrS
172.104.138.122|rippled-1.6.0|63949|172.104.128.0/19|US|arin|2015-06-19|LINODE-AP Linode, LLC, US|n9J2PsDPST7Pp8UFacHbTzB8cgvFup1Kz8p3DeCRrfSiaMrF54Mu
172.105.127.105|rippled-1.5.0|63949|172.105.112.0/20|US|arin|2015-06-19|LINODE-AP Linode, LLC, US|n9MEXKh4W4mAEh6awd4C2VdK9dJVZcdwgSxQEJZ8jq5gHpzWRExD
173.208.173.250|rippled-1.6.0|32097|173.208.128.0/17|US|arin|2009-12-17|WII, US|n9LDyMB7Df9QpG8bbmdGZcrvHZsRNuWwctu4j6iG83qx9ZQmKWwL
174.37.225.41|rippled-1.6.0|36351|174.37.192.0/18|US|arin|2008-09-12|SOFTLAYER, US|n9J8pZGRGZBuVKKPzwVUgnaLZV7SfjfemUqNSsDG9gsapZyVXfh2
174.37.225.45|rippled-1.6.0|36351|174.37.192.0/18|US|arin|2008-09-12|SOFTLAYER, US|n9KzDjTURaG9sWnq3Y6HS4sDPVWmKHoE6K4Gmo2Xu2GfNenJSx9m
175.115.54.7|rippled-1.5.0|9318|175.112.0.0/13|KR|apnic|2009-12-17|SKB-AS SK Broadband Co Ltd, KR|n9LtfEnBHjJ9mpeLakTtzHA5SgmeS8jSJKMdeVNQ7BCcKRzbeCBs
175.125.95.21|rippled-1.6.0|9318|175.120.0.0/13|KR|apnic|2009-12-17|SKB-AS SK Broadband Co Ltd, KR|n9JzvzCPkYp7we9nuVNqfgqKoRp22Ehg6bsNU3fWs7YoVdyXnUkV
175.125.95.22|rippled-1.6.0|9318|175.120.0.0/13|KR|apnic|2009-12-17|SKB-AS SK Broadband Co Ltd, KR|n9Lq9RJ36B6duagWbhJpoxoYZie7R6fLsio6xt6Q27jmS8MwWZMH
176.114.6.135|rippled-1.6.0|56485|176.114.4.0/22|UA|ripencc|2012-04-10|THEHOST-AS, UA|n94wGWwxU5VQ4DTKzNkoR8csd5tUXgRiCDvmLAQpLxDoGrkDKvrA
178.22.66.128|rippled-1.6.0|50837|178.22.64.0/21|CH|ripencc|2010-04-01|CLOUDSIGMA-AS, CH|n9KBQTuwHp36vp9Eo5oc8BAFmB9zMrJogz7VS46eo1SHUADscPXp
178.32.99.131|rippled-1.5.0|16276|178.32.0.0/15|FR|ripencc|2010-01-19|OVH, FR|n9MFEmPEF3PenYEWENkap9uYM52iCHBPjmuYLoUAeZYsk76kD1hP
178.62.73.147|rippled-1.6.0|14061|178.62.64.0/18|EU|ripencc|2010-02-26|DIGITALOCEAN-ASN, US|n9MH7dgpTiF2LhJDMYVYQL4SiCt6Mu8NkgmHmJkmcxvLdEfEUApx
178.63.54.97|rippled-1.5.0|24940|178.63.0.0/16|DE|ripencc|2010-03-02|HETZNER-AS, DE|n9449kAXZdf1SLt1rjjpP1UsBNN2AS1UM8n98mSRKwFJTnjcodQM
18.132.111.113|rippled-1.5.0|16509|18.132.0.0/14|US|arin|2018-06-29|AMAZON-02, US|n9Lok3ryuFNDmkrYf8EKeiTWXhPA1C4LzhA9vjDBCqoCNrHLUkda
18.133.247.233|rippled-1.6.0|16509|18.132.0.0/14|US|arin|2018-06-29|AMAZON-02, US|n9MmUwuw5sKYYg8E6SjHsAcmumLXwZHS8YWKxGZGu9xZ3LUsGxP3
18.136.176.127|rippled-1.5.0|16509|18.136.0.0/16|US|arin|2018-06-29|AMAZON-02, US|n9JvbQdxZE5TXxxiRoQL6Y2ptXCY5yZQ4HD6oZKXHQXdFtJdWhYo
18.136.90.255|rippled-1.1.0|16509|18.136.0.0/16|US|arin|2018-06-29|AMAZON-02, US|n9LLN494u1jsmRiv3XFxxMxV2gV187e14HnP4Fo2D5UVrTdd1iFP
18.139.158.184|rippled-1.6.0|16509|18.138.0.0/15|US|arin|2018-06-29|AMAZON-02, US|n9MePA364nhBiKg3Zs3HJK3MEyktcNHeqQuApNqonuJGZ2u226iF
18.139.229.222|rippled-1.6.0|16509|18.138.0.0/15|US|arin|2018-06-29|AMAZON-02, US|n9LRe1C1FavcgWcJpwa8GmFS6Pm6umQ7FRoV2pNaQBJxm5kmXWfg
18.140.27.105|rippled-1.6.0|16509|18.140.0.0/15|US|arin|2018-06-29|AMAZON-02, US|n9L8aSevT45TVMAqB77jx7fsQLfioeLGXYy1KJ7AbnnV3RCrdAMg
18.162.112.16|rippled-1.6.0|16509|18.162.0.0/16|US|arin|2018-06-29|AMAZON-02, US|n9K735ZXA9tbEnTwbvUS3aw6v3xAtVqJjZ3es5VapFF8S2AqpiNu
18.163.7.108|rippled-1.5.0|16509|18.163.0.0/16|US|arin|2018-06-29|AMAZON-02, US|n9JbBCjdaC9qnAaweoGwgbtW84bByvj5QhYnDgo5X2F7LcUuacba
18.166.90.242|rippled-1.5.0|16509|18.166.0.0/15|US|arin|2018-06-29|AMAZON-02, US|n9L7enux1Va4T4h2X5u5oqq7XEp2nf5uJ4mBxF2fAMZXPUeKPR8a
18.176.14.212|rippled-1.6.0|16509|18.176.0.0/15|US|arin|2018-06-29|AMAZON-02, US|n9Mvmd4gcUzce4XXCfjgsniRmfs5B7cmQRYYPKNueaJnGs2de9VX
18.176.252.204|rippled-1.5.0|16509|18.176.0.0/15|US|arin|2018-06-29|AMAZON-02, US|n9LKF3hKppKXMcdSjNzCKjz7iETcRXtqbR3SGDKUH3wx1c3obPtV
18.177.105.234|rippled-1.5.0|16509|18.176.0.0/15|US|arin|2018-06-29|AMAZON-02, US|n9LizTqTwXvoHWx4kHTV8ZTd5bwy7uuJniDqUM8tfcUqaiCbfG5Y
18.179.47.62|rippled-1.6.0|16509|18.179.0.0/16|US|arin|2018-06-29|AMAZON-02, US|n9M3FyaBvcuoshhfhgb1svSqLczNgi5zCbCD3AWzwyMuHvRD1rdb
18.180.215.135|rippled-1.6.0|16509|18.180.0.0/15|US|arin|2018-06-29|AMAZON-02, US|n9MkhDTjxuXNYdFZ82TWcjDoXhtwue8j4mrdvyL3yyv6Euk9WMpD
18.181.208.232|rippled-1.6.0|16509|18.180.0.0/15|US|arin|2018-06-29|AMAZON-02, US|n9KfYTRkby7Co3xMwzbSjDwjZXCjJ8BEbAmXF1mpetmByYLAocSw
18.181.241.215|rippled-1.6.0|16509|18.180.0.0/15|US|arin|2018-06-29|AMAZON-02, US|n9KrAcew8CJJUwB79BsLqVvm2vKHwtMJk6yGJSMmScYLdKB7QVQb
18.182.73.58|rippled-1.6.0|16509|18.182.0.0/16|US|arin|2018-06-29|AMAZON-02, US|n9MuiQ43ncofuvbroKx7XJnV2PzETVWHRp2LqsVPC1J6PG1pRgDA
18.183.204.201|rippled-1.6.0|16509|18.183.0.0/16|US|arin|2018-06-29|AMAZON-02, US|n9KtMo1W29HMwdmZCQUyYCYMdgmgo86VPDFN6H4L8GuszqLLE9BJ
18.184.252.149|rippled-1.5.0|16509|18.184.0.0/15|US|arin|2018-06-29|AMAZON-02, US|n94BmsRx7KEVq4KCL4Uzxfi5jUBiREeCHrNfm3PH1QMAmPkYpUdX
18.185.210.16|rippled-1.6.0|16509|18.184.0.0/15|US|arin|2018-06-29|AMAZON-02, US|n9Moq2WJe99e6qdssJJNYspLjBjqS7JvgSNvqTDZR6pL7taNQ4zK
18.192.21.77|rippled-1.6.0|16509|18.192.0.0/15|US|arin|2018-06-29|AMAZON-02, US|n9JigTPHoky5spCWxXqqm7J8p1Ja9Get4stniLTm4TVe3SN3psBc
18.194.58.168|rippled-1.5.0|16509|18.194.0.0/15|US|arin|2018-06-29|AMAZON-02, US|n9J1w1unYbTSKJmxCcGzA246rK3LSroUHMzsipZ6XPJC8x3XvxoJ
18.195.100.133|rippled-1.5.0|16509|18.194.0.0/15|US|arin|2018-06-29|AMAZON-02, US|n9Lpor3zJWvqswPiRA4gV6D4rRjeR8LzqyPRDpYzhEM55WeM59oW
18.195.211.217|rippled-1.5.0|16509|18.194.0.0/15|US|arin|2018-06-29|AMAZON-02, US|n9KznhFU2PYTX4Z2b6x9ZcLmFoyoerB1dbeNDSEDYigFHjGGujBs
18.213.117.23|rippled-1.6.0|14618|18.208.0.0/13|US|arin|2018-06-29|AMAZON-AES, US|n9JqAR95RZ2Hpu1jbR7E2QM3tTUh4b7USjRCPkixWkMrCFP1yo3B
18.220.120.27|rippled-1.6.0|16509|18.220.0.0/14|US|arin|2018-06-29|AMAZON-02, US|n9KpiZAbfjcMWQFxzTRyf1JEEhResNXot72YUDBuyQRLYnYcyNV9
183.111.204.18|rippled-1.6.0|4766|183.104.0.0/13|KR|apnic|2009-11-04|KIXS-AS-KR Korea Telecom, KR|n9Jjd8zz9cBWavaSthEESWkVhbQJJrNYVbe2wx4Z9FwdbdLPDvyE
184.173.45.35|rippled-1.6.0|36351|184.173.0.0/18|US|arin|2010-10-06|SOFTLAYER, US|n9K6gh1AU85GVEVbL7gph7cYLQmp2mMsEYDhbpn6Tiiapcf6byLV
184.173.45.36|rippled-1.6.0|36351|184.173.0.0/18|US|arin|2010-10-06|SOFTLAYER, US|n9LwVv4w65bw5cHm2UriGnnfj6Y1jfERXTmj3cVfVJDz2vbwEjLD
184.173.45.38|rippled-1.6.0|36351|184.173.0.0/18|US|arin|2010-10-06|SOFTLAYER, US|n9JAeNYjfb1Uzf5RHRpvDbYTvVNgPWiUfPUhdDtakQ1yXJ32n51c
184.173.45.62|rippled-1.6.0|36351|184.173.0.0/18|US|arin|2010-10-06|SOFTLAYER, US|n9MP4F2Wfh3JUJ1vJmqNyYrmJst1qGmh5MRu73oxWjuqeyHCvGpR
184.72.137.59|rippled-1.6.0|14618|184.72.128.0/17|US|arin|2010-01-26|AMAZON-AES, US|n94KWZ9yJNJhaSqnn1S4K7Kna7ciaVBpjrqgHHyBM6g6NfgRAXT5
185.117.74.19|rippled-1.6.0|60117|185.117.74.0/24|NL|ripencc|2015-09-14|HS, AE|n94RPins9F2psBBySuy4x25mz8PdUKZhshqxoU83bidnAxdn4Y67
185.122.244.159|rippled-1.5.0|39498|185.122.244.0/24|GB|ripencc|2017-12-06|EISCO, GB|n94aLvHaWPbvqoT8zDo6dQVazKN75aQqiQ61uEZqFuysnwM3FvTA
185.132.133.11|rippled-1.4.0|49981|185.132.132.0/22|NL|ripencc|2015-12-22|WORLDSTREAM, NL|n9LSFqs7AW3acBEqpA67bm5S8FnKspKUw9mDV94wyRSBiBgdempW
188.165.213.18|rippled-1.5.0|16276|188.165.0.0/16|FR|ripencc|2009-06-05|OVH, FR|n9J29EnG4CP4xncUUeUMximpLt1PrX2jMtUVY5tBNki8W9vpPqDW
188.166.181.210|rippled-1.6.0|14061|188.166.176.0/20|NL|ripencc|2009-06-05|DIGITALOCEAN-ASN, US|n9LK2fj8ezAePuqcoDtzmiKYyQo4vTFmCkhK9SanYUieeEuhY8vx
188.166.189.106|rippled-1.6.0|14061|188.166.176.0/20|NL|ripencc|2009-06-05|DIGITALOCEAN-ASN, US|n9LiMNRuzY7V7LzyTbmPKi2zoy9RjMhvBA3syymKtyLp1i5GWgJC
188.166.242.41|rippled-1.5.0|14061|188.166.240.0/20|NL|ripencc|2009-06-05|DIGITALOCEAN-ASN, US|n9KXGvtohq8upXsFPznJzKNYhLBZ3n7a8LhT13jQaawJTB72hcDL
192.95.48.72|rippled-1.5.0|16276|192.95.0.0/18|CA|arin|2012-12-07|OVH, FR|n9MjBtSLBEAk3JYKiob7mZ16bvsEpr3BnHfvtTRBhqckAmpVk6th
192.99.46.156|rippled-1.5.0|16276|192.99.0.0/16|CA|arin|2013-06-17|OVH, FR|n9LJoqEepyHgXFF3mAj29gxn7BV7nuuFLp47ZDyG6Qyi249HEEP3
194.124.156.44|rippled-1.6.0|51934|194.124.156.0/23|CH|ripencc|1993-09-01|SIAG-AS, CH|n9LKz2bwCpDmLYyquNDpMEjQRCfyZBJ7hFVoGE3EZwkDnFX11wZa
194.35.86.10|rippled-1.6.0|202442|194.35.84.0/22|SI|ripencc|2018-05-15|REALSEC, SI|n9MBXirRuNrbcVo9qVigC6aLaD19sdpuEzVRdaNMVvf5GLXP2ZBM
195.154.94.16|rippled-1.6.0|12876|195.154.0.0/16|FR|ripencc|1996-08-27|Online SAS, FR|n9KSoFQPS2winN93bdP1hnYwtvPspoxkgFi3QP8N3qddN49EmEKt
195.201.133.209|rippled-1.6.0|24940|195.201.0.0/16|DE|ripencc|1997-09-22|HETZNER-AS, DE|n9MJCuV3DUsG7qiad77ZbUYwxC1sqaTyZoxQ6WL79vQz7Q3bqCJk
195.201.192.140|rippled-1.5.0|24940|195.201.0.0/16|DE|ripencc|1997-09-22|HETZNER-AS, DE|n9JkXLg98fJ2LzL6UXnJQ5GMZeaErSQBXSvr97UDXYk2NqGjkaJR
195.201.203.189|rippled-1.6.0|24940|195.201.0.0/16|DE|ripencc|1997-09-22|HETZNER-AS, DE|n9KyfmKb19mWMDHTzkh285umHe7bY9xXQvBibNenHUFmvF9QascA
195.201.208.12|rippled-1.5.0|24940|195.201.0.0/16|DE|ripencc|1997-09-22|HETZNER-AS, DE|n9MToK4Bmv1bzVJavdtLAGKFkCDHSTHwYY1HLdHBg249sCx8CXpZ
195.201.208.48|rippled-1.5.0|24940|195.201.0.0/16|DE|ripencc|1997-09-22|HETZNER-AS, DE|n9KKzZE3CtU8xdhpcjCXqqhpMT26Pu77TYVsjrRvPkQLp9b2sNUL
195.201.21.132|rippled-1.6.0|24940|195.201.0.0/16|DE|ripencc|1997-09-22|HETZNER-AS, DE|n9LfsazRtrmyXGSsVDT7F2YjUtFmHU4WiKAfmfHW4PvPTEZk5zoN
195.201.37.241|rippled-1.5.0|24940|195.201.0.0/16|DE|ripencc|1997-09-22|HETZNER-AS, DE|n9MYkMUCHLcusiiJc3uGrpaNYPdAzoA6PKRw4tpqXmhg3UCGHxic
196.249.193.36|rippled-1.5.0|17400|196.249.193.0/24|AO|afrinic|2016-01-20|EBONET, AO|n9LqARDdKAekHr1UEhBcdFpbuwSqqdgxNaf2aU3eXjKRrEaCSDgE
197.80.61.20|rippled-1.6.0|10474|197.80.0.0/13|ZA|afrinic|2015-12-09|OPTINET, ZA|n9Mvg64aGgWDAQrxPi4tv6VzAqYDaG6KQj8TGGf9LDTuXt7oAfA4
198.11.206.10|rippled-1.6.0|36351|198.11.192.0/20|US|arin|2013-04-23|SOFTLAYER, US|n9LhQHpv1aFTAW6mVZVyzFDSe8TSS2Sx4zaKjAde8CvScH1Nu9nE
198.11.206.11|rippled-1.6.0|36351|198.11.192.0/20|US|arin|2013-04-23|SOFTLAYER, US|n9LmfbMtpCuHfeJmNR5GRvQhDNJEmQAJb8fab9qXjwn7tWsT2ohZ
198.11.206.26|rippled-1.6.0|36351|198.11.192.0/20|US|arin|2013-04-23|SOFTLAYER, US|n9LieQkojpM1wsqman9d8jxVXrLxRh8RAmwv5rDvC5ea3kxnEVUn
198.11.206.4|rippled-1.6.0|36351|198.11.192.0/20|US|arin|2013-04-23|SOFTLAYER, US|n9LgvjdEaRM6AtiRX82mzCeqxX2Z9jJiQTqxmLWh3T8iwWNMXPs5
198.11.206.6|rippled-1.6.0|36351|198.11.192.0/20|US|arin|2013-04-23|SOFTLAYER, US|n9MGChK9EgiCBM6s15EwF9d6m4LWZHh1UnJcgr16kQr4xBpx71fS
198.13.58.221|rippled-1.5.0|20473|198.13.48.0/20|US|arin|2017-10-30|AS-CHOOPA, US|n9LYAjDv38fCnopS1vfJGEZHNRgnjvs5wYDpKJ83NgkZzqGpNqxC
2.205.214.96|rippled-1.6.0|3209|2.204.0.0/14|DE|ripencc|2010-11-18|VODANET International IP-Backbone of Vodafone, DE|n94QmDU5MrGTFkMdUeQZEpucmZXTHMbv7pu4kecpiCtzPJhYyZgX
20.56.184.22|rippled-1.6.0|8075|20.48.0.0/12|US|arin|2017-10-18|MICROSOFT-CORP-MSN-AS-BLOCK, US|n9J1XQa2Smju2798mM1SJnboMfZJjUDtw1Akf5opSCecDD212L96
201.27.223.132|rippled-1.6.0|27699|201.27.0.0/16|BR|lacnic|2005-05-03|TELEFONICA BRASIL S.A, BR|n9KfCtW8LExVfS4oRRzPGAfWKuGJYAjHdrHqTCJPtmqPM2TXaGhp
202.238.193.16|rippled-1.6.0|2497|202.238.192.0/18|JP|apnic|1995-03-29|IIJ Internet Initiative Japan Inc., JP|n9LHHiTyDpvMJgpuMhbMvzHF2cBdL7iBVffLdHHTmSXtJnafso9p
202.32.183.77|rippled-1.6.0|2497|202.32.0.0/16|JP|apnic|1993-11-16|IIJ Internet Initiative Japan Inc., JP|n9KArRyaHG3aLMEQR5uz5ATi6BzcqnTWVQ2XfnDHRSsAoeYHBxGV
202.32.183.78|rippled-1.6.0|2497|202.32.0.0/16|JP|apnic|1993-11-16|IIJ Internet Initiative Japan Inc., JP|n9Kr19iRbjDQkLTP53nFBa87MrSYMz4rZcpJFCnzXY7HsFhUQ6ud
202.36.220.90|rippled-1.6.0|23655|202.36.220.0/23|NZ|apnic|1995-03-08|SNAP-NZ-AS Snap Internet Limited, NZ|n9MXmaikukRpnBfqQBW91C3y5nw6Kp9GioAkrVbJd9xcKZ83bZJU
202.36.220.91|rippled-1.6.0|23655|202.36.220.0/23|NZ|apnic|1995-03-08|SNAP-NZ-AS Snap Internet Limited, NZ|n9KtoXy89a6F5ZopaR9SMGx9MT8RprFwehQ7aiL59VdK6oUer8XB
203.86.202.165|rippled-1.6.0|23655|203.86.200.0/21|NZ|apnic|2004-11-16|SNAP-NZ-AS Snap Internet Limited, NZ|n9KRBoBFn3p28KzUsCnE9N9HqsamyzzgVUraQLkoLxdxFeXAoYci
204.13.9.76|rippled-1.6.0|32915|204.13.8.0/22|US|arin|2005-03-31|KATTARE, US|n9MAau5n8wjB1t2jHtG5wynWXhke16gyRK7sQpvyLijDLbeUQTxT
207.154.235.212|rippled-1.6.0|14061|207.154.224.0/20|US|arin|2016-04-12|DIGITALOCEAN-ASN, US|n9LKiPNcD1YhBmj57ThZT4PPgfNAu4uG3rEpydejdF8i8BiP9VHZ
207.180.217.225|rippled-1.5.0|51167|207.180.216.0/23|DE|ripencc|1996-08-21|CONTABO, DE|n9MeTdHcHcDGWZWuD3Vj3kEQnMGbbFK1dwQwhzeGpd7o73w5Kczj
207.246.89.6|rippled-1.5.0|20473|207.246.80.0/20|US|arin|2017-10-13|AS-CHOOPA, US|n94PdX2NtFRrAowYniNsEkry9rV3RCe5mWyjGQZgtohMxCoXHeAf
209.159.147.79|rippled-1.5.0|19318|209.159.144.0/20|US|arin|2009-12-07|IS-AS-1, US|n9MGqHVH5QkiLyctms5uCiAWtAKum7otYNLZ46LPHQugNGV9hWLD
209.50.61.111|rippled-1.5.0|25697|209.50.60.0/22|US|arin|2016-01-15|UPCLOUDUSA, US|n94Jd2FBa9yQ3SYx9JruHUQvbkoZXQyckCgag5EnpmgM4DrsJx3v
210.180.64.165|rippled-1.6.0|4766|210.180.64.0/19|KR|apnic|1998-11-24|KIXS-AS-KR Korea Telecom, KR|n9MbQmRjhaNCoxfGXm8mDvVUmTyvcfYKprqNqmZAknQZ3wvXtS7p
210.248.166.255|rippled-1.6.0|4713|210.248.0.0/16|JP|apnic|1999-02-09|OCN NTT Communications Corporation, JP|n94sQVphbyMi2jf335kXtCRwaPAu3rX2325ANX6nhjANwpcCAWPc
211.192.109.194|rippled-1.6.0|4766|211.192.0.0/13|KR|apnic|2000-05-26|KIXS-AS-KR Korea Telecom, KR|n9K7vcrrQt2vPoKVrLUUbicZewESZjwpFYctevyHPY9wJV91RUYP
211.43.8.172|rippled-1.5.0|4766|211.43.0.0/17|KR|apnic|1999-11-18|KIXS-AS-KR Korea Telecom, KR|n94wgxEc6AsNLYtLgGhf62hwgktaKzr74Vt3jp5pDzq1Eg1S62uU
211.62.106.8|rippled-1.6.0|4766|211.62.64.0/18|KR|apnic|2000-02-16|KIXS-AS-KR Korea Telecom, KR|n9L66ZDSbnqB9soPLcNZo2Qvs3Kd26xe765JBHVxhgNtdz1q7pQP
212.40.47.14|rippled-1.6.0|24682|212.40.47.0/24|UA|ripencc|1999-02-17|KSF-ASN, UA|n9KsgDR7poPocrgL7jseEDzrgjxHdfYCAE3LRqwzYP5Y5oszSZ4J
212.83.147.67|rippled-1.5.0|12876|212.83.128.0/19|FR|ripencc|1998-12-14|Online SAS, FR|n94s5V53w1g4HdEdHdUU1FVrqHTVDbcb7bt44ib9JcM3c281LoDr
213.167.79.24|rippled-1.5.0|13173|213.167.64.0/19|GB|ripencc|2000-04-06|FORESHORE-AS, GB|n9LnTRp3PANZ8nThi6V2MBih8YJf81NX76QZCQLzBEpSBw94pMpX
213.21.215.216|rippled-1.5.0|8285|213.21.192.0/18|LV|ripencc|2001-05-21|VERSIA, LV|n9LxpjCoasfY3qugubvh698kbA2PxxdEExfJUPuDepJ2xc8XtPnb
213.239.232.113|rippled-1.5.0|24940|213.239.192.0/18|DE|ripencc|2003-05-28|HETZNER-AS, DE|n9Kmuz4ZcppFSPK5uHpXpj7egEmeodxfkm4VUHVHw1jjCFLjFPch
216.155.136.187|rippled-1.6.0|20473|216.155.128.0/19|US|arin|2008-04-04|AS-CHOOPA, US|n9MMtp1MkcRc3REbsJFR72NSR34xwrvZDqCFnVgVJujCTkqv9ybR
216.194.165.98|rippled-1.6.0|22611|216.194.164.0/22|US|arin|2013-04-02|INMOTION, US|n9LcWLgx4KSdDeL14kvmPx4YRLdKh643TEyFwZ6qm33DE5CQVjVk
217.160.142.49|rippled-1.4.0-rc1+DEBUG|8560|217.160.0.0/16|DE|ripencc|2001-03-07|IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE|n9LS57fUtWFmXsE2GxwnvVU7MZDyPoJqfJ34598y4CJ4qRu2XRnr
217.23.150.197|rippled-1.5.0|197695|217.23.150.0/24|RU|ripencc|2001-05-17|AS-REG, RU|n9L8WvodxsLeynnsD8q8arqPnyncbjbvxW66marHjy3YZy7Bw439
217.67.241.49|rippled-1.6.0|39647|217.67.224.0/19|NL|ripencc|2003-12-05|REDHOSTING-AS, NL|n9KgL1LrJmWe1jyxBqGYLjhxsEzQmgdEK7VaSfWNfHmRkKU8bsHr
217.67.241.52|rippled-1.6.0|39647|217.67.224.0/19|NL|ripencc|2003-12-05|REDHOSTING-AS, NL|n9MuK3y2bzsnbMuuswZvLBtY1HQ3A3hpjutA51T8QeFGxUxNyrxW
221.148.123.67|rippled-1.6.0|4766|221.144.0.0/13|KR|apnic|2003-04-17|KIXS-AS-KR Korea Telecom, KR|n9KchK55M9vZLLK5vnfoemif9EezGUNajEyDJxNcL5So5dwqTwPm
222.107.146.17|rippled-1.6.0|4766|222.104.0.0/13|KR|apnic|2003-10-27|KIXS-AS-KR Korea Telecom, KR|n94Gz43hsFF1risnLhyJtiWhFwP6YaJQEaBjTQ1E8BCWZpwNxEFY
23.111.226.213|rippled-1.5.0|7979|23.111.226.0/24|NL|ripencc|2013-07-24|SERVERS-COM, US|n9KgTSWop1X41B7UeZHoTJ2pu33Av1k57usR6SrGQsAeeKrivUgj
23.111.236.156|rippled-1.6.0|7979|23.111.236.0/24|NL|ripencc|2013-07-24|SERVERS-COM, US|n9K2BuB8JjouoZmrb9QPFeS14t17qHMzpFrS2c9jm6AYA3TkUWGk
23.111.236.196|rippled-1.6.0|7979|23.111.236.0/24|NL|ripencc|2013-07-24|SERVERS-COM, US|n9LdTZZDSfi5TWQ8LmY3xHzDqXRMTkNTfL2DExwGc4hQZiM9yGEk
23.253.85.81|rippled-1.6.0|33070|23.253.64.0/18|US|arin|2013-11-08|RMH-14, US|n94DeCQ1XLUcf3kNAv2GcacdLH1Gec2jNtNt2QtcuyvMrJFxSyZT
24.134.26.141|rippled-1.5.0|3209|24.134.0.0/16|DE|ripencc|2012-04-25|VODANET International IP-Backbone of Vodafone, DE|n9MLfHR5Xf23Hm6W2WUzjnXKRFB5wQ6JpQLCwpL7piSYFSDDxV8E
27.124.10.235|rippled-1.6.0|64050|27.124.10.0/24|SG|apnic|2010-10-08|BCPL-SG BGPNET Global ASN, SG|n9KqkXLA9iynNXa2u9x1abS76984e9M2KbTmxPKa7srgXW1t5epi
3.0.219.49|rippled-1.6.0|16509|3.0.0.0/15|US|arin|2017-12-20|AMAZON-02, US|n9KCg7JkW25v1aCGLpdrggeMzEEh795XvGuagtUDzZGYvZCBn3eB
3.1.120.206|rippled-1.6.0|16509|3.0.0.0/15|US|arin|2017-12-20|AMAZON-02, US|n9L1vjysGJx2MtLvNH5qxyysbvAZjTBfUFivJjvv87yFNijuM5LE
3.11.72.65|rippled-1.6.0|16509|3.8.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9LnD1J4FpwvkEN5pmN2fy1fGP7XVYELrNk65em6cFyytKjhWvnj
3.112.138.57|rippled-1.5.0|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9LU6WahLpzsnsp4FMC3VjD1HUSMNTM2YqgYcWpPxJqTPRbKML8F
3.112.2.160|rippled-1.5.0|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n94RANmLBnCVTDNqX9nAqWASfvAiyabtYpSLUTtkbWyPf4jLaBQz
3.112.207.57|rippled-1.6.0|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n94MZEAwrZKWdeqJqsjJ83wUszjDUZrjz436anv5RaLqMpBPVZs9
3.112.31.215|rippled-1.6.0|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9MMM3117em1nkhewwgfjvjbLryovrNkrTyKFqwGQDNw4qxkpMhH
