# https://explorer.zel.cash/ and whois results
# Zel
IP Address|ASN|BGP Prefix|CC|Registry|Allocated|AS Name|Payment Address|Publice Key
142.93.58.121|14061|142.93.48.0/20|US|arin|2018-07-12|DIGITALOCEAN-ASN, US|t1WtmF7Rr9E5uqVFvw8eszaKARmDUXYm5eH|04f85ab257287fa0d27687f87df0b9b446ad3378c79753ad650770ed371d3f83998799815058a4b1e68b96875ab11b486633a44ef6dee69db70eec2a3adc113ae7
144.91.101.109|51167|144.91.100.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1aGYUenE32brgZqXXGk4UDfMg1pmfaN5k8|04b9296b1a26f19283abe32524ccd4e5e39fb1cad5da869113211f1b071a09b50f5dcdab190ce1677f45c555165d2a725c9bb5207d4a077b2a9e1a436592297788
144.91.102.151|51167|144.91.102.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1bUwfgyRxoqPPSN1sos1g8GUz1rNHL3MfW|042afcb2d9cffcd81e7c6557fe0e46fa5b3afb98e4544bc5ab3c786fbb1a12c442be7b69fe25198ddb070c9cb403886a3f39d9160e75c5584a42af19c8a0ca8503
144.91.111.134|51167|144.91.110.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1VTfFyuy7Z1rqpsryaFUNXLsunq5GZqTzh|0433bea625579a4122ff58b0cf3c2682cc6f505bc4e93a5669a0a34cb6879135243a11ca7338a353b062c4766f80926713448054dbf00d6bfd1d41a7bfedc0fda0
144.91.112.192|51167|144.91.112.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1LN2xBjoo9GnjDWeR2Ju9S5iJZAtPmi1Bu|04f8778c4e53df41ad26db821f3569e1a5c151db41a368b2b1bc364553eed5dc908c39f381ff7c1c1228d56f15a19373bf5598e2814070ddc56b83bc7df8c4a0f7
144.91.112.89|51167|144.91.112.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1TmNYJ7UX6bDCfQVniDHpLsMMMKonGZEoU|041f2073dddf8332e5b224c5e9c6ac34c66e0dc8f38450682125e44f8423c08bb7ff2fd97fac1a3c263d69a8e79f560002f4c403dc1875c1a8ce962d0e11fcdb2c
144.91.113.1|51167|144.91.112.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1cq1T3c93VRARintRTi9qLxBSKYw5SCUnm|0470f1c8851a97ad0e67b397d037e2df855d8597b1319b1e025e936afe2906ee369816d68a70c368194b4240d9212775b52a2a412422007c6bbfae10f967d80b7f
144.91.113.2|51167|144.91.112.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1YYPB1kJcWBrctfsYjSjviAsyo6DGDKRsF|04ebaffbb89c9bf208f869013530bb0f38e995865e7338b25169974e587bfd3c65ee6cf07dfad940acf826ec2060941ec1e2d31d91f0277952a3c4a2a0ca4a8126
144.91.117.226|51167|144.91.116.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1Z4shwATGt5RhL9hsLd1GumKjSYiuCoxdu|04913f7dd5be716ce4965b5f589b8934b71c43920f5f8f6e739ad872c07cd45d07587f9d4a2f67670aaf3886c4fa528dff345eddbfa073c651dac7ec4777c70888
144.91.117.71|51167|144.91.116.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1g3vPqEuaKQGGHRF6hUKmNZx37h2pJmZqw|04977fba76aba75e97596155f09e6ed64987cddd21578ce74ce25dd45d6207d7e3e1ca615de1e1f838768bc9de2e44836bb77eea6c6d642f47a80d153899888b2c
144.91.124.229|51167|144.91.124.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1S2RQuJVKQFPRDhxNmcoc1kt2gcrqAZXiQ|04418e0c46acfba77a0a20a588763c0232b4d3db8214750f4547737b0f0f8b24027c06a1107295d85193988e46b4ffbc69d963e1795743398e4443ce3755f20882
144.91.64.170|51167|144.91.64.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1Zp79xzadKpDX1Q5ZP8ATwLF8KQZKKnmtU|04108f66ebbefaf314833633aad4b5719d10e32d077f691a14d2fe1a11ede2a29262c097c43c65feed2cd511d4961e4cd130faba23338658e40a04319f9b3cbd16
144.91.65.238|51167|144.91.64.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1MY3s8pTqNBSwd94eKPQGq6udk2qoZBqsA|04807f67883156f87756e28cf8f2bd381cfedd987cfe2e7e1375cb368f1e537b88781f20e2eb2ba8e60a933c6c82b885192c9ac9b5ef113003f050e2aaa0085025
144.91.65.69|51167|144.91.64.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1QAZctMC2kZkGc9sASXrJbfWrQFesHDCuD|040822eb1aab2a9443d9bafb295ef6b3f6fd9a8dacd807a1e87edc21015388ece7619085f6749ef042f1f68cd6defd9fe5ffaa22857bb8c7b2dc425d39674154fc
144.91.67.173|51167|144.91.66.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1gfoxQCK8yg2PLSYWy8DXMmQZFpw11CDiH|0431d6afedda7dba3e6c5cb467fe79d9ab4aedafb695bb4e5b973425065f2b5382522b5c8308cdb4e579e9e850e64b54e091e20eb88b72f23565428dd10c4a5132
144.91.68.252|51167|144.91.68.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1WNy9ixdWPbqyzM87HcRDpWgBb1zQZWZsR|04df8250c3368f317c920dcbdff588db8aa3ed75ff3bddf2e877db5aca06380c733592e8622aa2bf1ed81dad94a9ccda8e4e8b7b943d4ae5f2105edaf70e552c96
144.91.73.188|51167|144.91.72.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1YdhuqBnh8kpcjAjY8mwswZAtRniPSbSyG|04e96bb7e87d45c4b55892d951f49c31af06b2d6a7c76fae72322fcd0f00b558ba8cdc54a60f98a154975a161104179dc25a20557a8ff6647888b3f70a6a6c7ce2
144.91.76.89|51167|144.91.76.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1XXn6xb2k7dpTQkyySynERkYdAi2oGjGin|04c8e65c557190424316179fe53410908f19a4f542e5c1d671169f30d7fcca2bf27949cf7392dced7012cabd863f456ad4b90fb216c087b23d22a9c1e1d675aba0
144.91.77.187|51167|144.91.76.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1T84nZiPMtVVtAg3ayo2MXvgvenoiwyxvK|040aa81bd2573aeb59618da8e87dfa2a5c915f92ee3e32b70c7fb7709b700619006ff3de19b6a5178b1d37beb41f685f95c300bf1be7b78bf4dadea6ba6ab87f2c
144.91.78.16|51167|144.91.78.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1PKG11LCFMojx1SLhuUfHpsJkyAF11d1do|04f0033c1b3771989725cb8f35e37553e919a59e1b625370feaedb03867de8f8db7554c6907435a3ab48a05e43cbfed819ecdb8081162157a7bedadf6859f162c6
144.91.79.167|51167|144.91.78.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1NaLar4VgxZBKgvApNNtKW93iGjnNdBPUF|044a68e80667a7baf1f79e9960123f96343ed57006665c8d7e684614a799663f9282d25f7b50c1aef874fe0f64f9d1fa85e7771cbe528d9c93d852da1bc7b897be
144.91.82.61|51167|144.91.82.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1UxivvzBTZtbCadYRoaw5eoLaHhnTnN3rx|047ec9c3ec9e9176d52ba0f38303d8fc5f1f328d7afe133f9822980c7fbcac1b8c35af262d2fbaa5cd1297252106811d6b18cfe6e21193616fbe43be77d4738292
144.91.87.71|51167|144.91.86.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1Mb3dRNVopPKrE4BzBh8aSXJVLeVsL3gUb|04d6e49a5b5eace97daf3b5d6df13b0e973ecd8863d709b6412fdb50cf6216d99495c1472a8735a054493bb752d7cb45b25237d55059a9eaf2cddd8840af4ccb9e
144.91.88.0|51167|144.91.88.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1aZFZSVuXjCrmefxAJ3vSvfUKXYDzrYn9G|04de77fb0ebedb463041620b0876bcf81b71274fec58deedcdddad8d30c80e89b746b00bc721f7f0375ce9a443cbf2f16065cd834100fa73f0f2a01c68959b6abf
144.91.92.5|51167|144.91.92.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1KD3NV3Z1Arq1FG16d2jDTVCjmxXXZoMss|042ee6bdc4422227984721a8a5c2a04a5e7806f7c2c7ddbe690ff7b52f4596353a91599844c6056b6a15e3b0f2a6b24f7a0c98e788f2f0200dc38891d432d28c7c
144.91.97.7|51167|144.91.96.0/23|DE|ripencc|1990-11-20|CONTABO, DE|t1XkfmVyiFPZUosQaKZr29xCX66ZQTXrwnr|047d88ba7d428352c09b402e84344dea5afb0ae8f7602893ab74804d1f7a7fb08e61857dac35012eb3b0c4ba603b38fd9575b92a53d1410fb5bdac38687998e35c
154.26.55.12|174|154.24.0.0/13|US|arin|1992-02-05|COGENT-174, US|t1VqChyKSRKotHX3Y3CPASZE3ppTXx3zWc7|04b1866b41ce3d8b7f5429af73c9f00c8682fa821fb84ab2cd7aa691d4c23ca3b5abdeaba0b75ce4c51d7284df7d4d88340d9c33a345f8385202198fdd73b73a9f
155.138.194.7|20473|155.138.192.0/19|US|arin|2018-12-05|AS-CHOOPA, US|t1Y2owcYaCPc3k3DtpbbUGSB3u3wSyThCDt|04dd47efd8ae4cec0093e4fafc1b8e4e336890af30bec1c2a2e055e5ae8b31817e88d42b55fd4744956883fa93125aae39cbdc2c9b429f9bd0e2626aa239201e5f
157.230.99.218|14061|157.230.96.0/20|US|arin|2018-08-22|DIGITALOCEAN-ASN, US|t1gMW3r58aH1SpHUo5ogKr7in1usTZ2fMbX|04580c8f632f393e6826b9dd39eaa4acfe34f269dd9077f4ef3a919f8e25331efaa6bf90dd65b2fcee9ede510c8c447ff98774c2fc4b738307d4225ecd1e5421ba
157.245.251.107|14061|157.245.240.0/20|US|arin|2019-05-09|DIGITALOCEAN-ASN, US|t1e4fLmAuaLn8cG8dVti3NxTaCgrbc8EYPn|0426e95a969465382f592481e490aa350a3fa13f3cf2ff82a186d69626268e1282be7ac4057aa64a704faddb19b8d2e77b42fd445a1fd6bd8d5781e7a8acf83be5
157.245.69.88|14061|157.245.64.0/20|US|arin|2019-05-09|DIGITALOCEAN-ASN, US|t1K18GNxVMkj4rDGEKrdFGxr777hHZGP3Zx|04dc69e49a270f8838cb2cb4c76305d30d90d88af83747bdfa2cf2a296c0765eaba88927edc21cc00daf672c5df75b3443cc34eceba6d96c893fe4bd1e2a6a02ab
158.140.144.78|56300|158.140.144.0/24|SG|apnic|1992-03-10|MYREPUBLIC-SG MyRepublic Ltd., SG|t1bfz3Q3E1adjroiPrGXaWsWNJ7u3WJHBgS|0428996859917f52c67ae14c1882cb646178741d0232d27edb2855d3b063439de305b4873065a2b63cf65d514d615662831155975b4f66bbb391547608ff72d57b
159.65.35.198|14061|159.65.32.0/20|US|arin|2017-10-24|DIGITALOCEAN-ASN, US|t1Z49cm5Wi5RaojyLopqCpjJpK18RXM1asy|0440f3f7458e4c9449fb13d22a602a24399ec8cbd82a7299aa95a72abd33fe6bdd1039115d72242820b9faf18fa5b491fff9b68f66a152282753c640f29d108602
159.65.84.151|14061|159.65.80.0/20|US|arin|2017-10-24|DIGITALOCEAN-ASN, US|t1WwbdR8yustcWunajwTokZyQKebZewbeAj|047b1b12b687709976bc108f76082aef9302e8755d7b5d057e40c484acd217ba9bf21e58d5996e33971a73654df627c5b713ee8bbad5e8cfcb6b00706da6db996c
159.69.185.44|24940|159.69.0.0/16|DE|ripencc|1992-03-13|HETZNER-AS, DE|t1R68V8W6Q4XE5pavUqqsPNEnbmv2VwxbYz|049317d478c5fdde6bdc14f11759ca3390bf2762674bd84f7bfa08ad21d9d8c6f0cfd2bccf78d190fb2e59c5d272fa2af9365bce385e9f4517e13050546eab9d0b
159.69.194.193|24940|159.69.0.0/16|DE|ripencc|1992-03-13|HETZNER-AS, DE|t1gnPWtMoT15utNKdoKPk1pNMc2duuNYYXp|04b7e5a62d46ae3c500e1ed812b8a25e4ddf807c21c9843b134f77c6386e2e71bd89bbbbf42ab28aec23f09a05744c3216bd3b9243f2c6268b785c44909f550949
159.69.220.222|24940|159.69.0.0/16|DE|ripencc|1992-03-13|HETZNER-AS, DE|t1LsE1UrLbmVSLmWoV9WBK9e4jEmKa94cmV|04e7e8807bf199ebc50dce5b3f0f22efe67193362c2d27679fa4b1d792d4f5fbc9ed937a9e7580b06a5f8ae656f8dd8abd631c09a289579f6c616e95efb3c9cbea
159.69.48.166|24940|159.69.0.0/16|DE|ripencc|1992-03-13|HETZNER-AS, DE|t1Mc6GmnVze951KPSuADiXFeTxmRRqs89Xr|046e3b5191aab83e5c32ec00f916312e6fb3d07f5b2d96518839f831416d78c28922204a6f3c6c036519f584b1a56af6c8f7568072f9351a90832095f5a0aba74f
159.69.54.207|24940|159.69.0.0/16|DE|ripencc|1992-03-13|HETZNER-AS, DE|t1fE2DrXUTkAF2LtN7FKGm3qFNwNW3tfLRW|0403e5c5b59e9117e16171c072fd883829a4b16f472bd21f527d44acf101ee54bf187dadc602d0705260c1e189e0ab58b3b2c4ff900e3cbad203fbefd59d976e8c
159.89.234.161|14061|159.89.224.0/20|US|arin|2017-07-07|DIGITALOCEAN-ASN, US|t1e6frmwuT9LhJmhgBuvrTqjpgPLUws9o4f|0495978e19c19787d724e8203b60092b698564da57b398a027318f440acbc6de4b5722c43782c261edd64e55a6a7b61ea568af0383dfa7263b74eee8f137d02073
161.35.0.104|14061|161.35.0.0/20|US|arin|2019-07-30|DIGITALOCEAN-ASN, US|t1cKG9nP6CD13vV9erE5ayenRkbZMGGCm6J|0464b930d678559be2cd980bb2463c104718ecd131a2ae534f3e4eaad2d63197b863e3fb323ea8fc63453ebea723d556a386f5814fe3918cc6613ea839695cabb3
161.35.1.125|14061|161.35.0.0/20|US|arin|2019-07-30|DIGITALOCEAN-ASN, US|t1e9UwfcoS1nEHAwx6W4TewjgkwgJsgcVCT|0422de53ea356acbbfc99619cc7b63e69c5d291386eb8751554a228fe38de1576196b59231d6a8656401d0e1baa2ad857417e28efa02853df126764da22b9b5f9b
161.35.22.68|14061|161.35.16.0/20|US|arin|2019-07-30|DIGITALOCEAN-ASN, US|t1cSo55bsLbPzJ8LECCfTrgNqN4fZbJxuBW|04db4dcbb7d14ab16ea14609bea5a1b76aa4073c2470ba87d19c1f0f336cafd38ae57dbf04467b5c0b9c1b8c38d41768e8a466f80ac9fb10cbc5db7d94b18644cc
161.35.30.52|14061|161.35.16.0/20|US|arin|2019-07-30|DIGITALOCEAN-ASN, US|t1fEdqk8cfdZ2dg97gr3UUHtSWkDnndpaAS|041f4f8ab9a3172d03088de571752447eb9140f43e183e1a4287cd378628a2c12918ed52b12bcd39d25aa6f3deca943fd592db8771bd4c45e0fc9ff1c6ea3d0ee6
161.35.86.11|14061|161.35.80.0/20|US|arin|2019-07-30|DIGITALOCEAN-ASN, US|t1cKG9nP6CD13vV9erE5ayenRkbZMGGCm6J|042dd0bdb215630dcbdd5eab5148f7ae715faeace4963ad0c3902ab2698f4d5f98f12b61efa784db625df31c657723b4a7b6f1151d7c92d4d824b8871fe16feb0f
164.68.100.112|51167|164.68.100.0/23|DE|ripencc|1992-12-17|CONTABO, DE|t1QWdqCybC8WSATzrDrgvjM3h7sN4h4QHCB|0486cd90167537b8c7880c4efd1d21cc0082638adb62805e06bd6502441b51284c860d10e671737e647cd0c7d8cad0df95e86bd1c6acec35f3ba5dd8b9eb50b274
164.68.100.13|51167|164.68.100.0/23|DE|ripencc|1992-12-17|CONTABO, DE|t1VBXvXANpiGNftnhuumyjPvufFL49b1i3L|044f3c464039d9b434f28b14126d9bef7a5c00ff7de2517e8acab92cdcd93c35e8473bc5dc9d96c3eff7497a418066400911d06096fe27df04e144a5ce99ac7ba6
164.68.100.137|51167|164.68.100.0/23|DE|ripencc|1992-12-17|CONTABO, DE|t1QyvYHuxfw6MQB1nsSvDdBPcsXqWsYKYDr|04a27a5419f66cb9a99111cbfd6fdc3f94a9d9cc9031ad34603700b8ad2644787f084b8b03c6a59a46a6324d2ab7239d5985dccbf10095ec85189839628c4c3720
164.68.101.236|51167|164.68.100.0/23|DE|ripencc|1992-12-17|CONTABO, DE|t1KEveHBntjACfkmmpmYyPWecuYDj5cZspY|04facab46c8a41595e8a925b4117c4050b67817444948bb83024c0d2a0e05acadd06694478fbf952ceb9bab3db214e13fa0eedf234650dbb6d6550bb5595806755
164.68.107.243|51167|164.68.106.0/23|DE|ripencc|1992-12-17|CONTABO, DE|t1JqLiiUVpZCnKkdaqTEMGjTVgpUcMKi25h|043faf6fcc8acdc6952685e7d052fc79f11a178fdd01489330fc2222c4d6de2b24612c24bb0b3f5ae7ff0ed1cb8e0601c4e88fa830f73274041f7d56ad21cc3e7d
164.68.107.31|51167|164.68.106.0/23|DE|ripencc|1992-12-17|CONTABO, DE|t1Ut9dudDYwwDL9sooJ6wzNwTyf6V5bnTKk|0431e4b8370223dcae6a25c19d6fa97f7f4b7feb30a86422608104ef3a0fb82e0d7b66a2ae58a9f301d85026aca327edb11198e23e3eb6f0967f64b2c8cbb38687
164.68.114.232|51167|164.68.114.0/23|DE|ripencc|1992-12-17|CONTABO, DE|t1SNrXftKk7U4z6nBuKZHXXufWmtdpeyfZf|048175ccf739277804387e18b77f2e4a4f5300cf71327a1026bbf3bc3237151ca4fa48faad08f2f84ae9646ba4ac1ea002aa70a42e6125c63bd2dc43f5b9e3dc26
164.68.119.151|51167|164.68.118.0/23|DE|ripencc|1992-12-17|CONTABO, DE|t1YESs5Qdd4kaZXyJ8URuatJhLQoEJztVhz|040a96a7ea271a83e16be10fce20662321a64ad3ecce534d5c91b48db99bbabf91367cfdfcdc647afd794ce344953725a2d18b83fb5169cabc280c7212cecf6f78
164.68.119.241|51167|164.68.118.0/23|DE|ripencc|1992-12-17|CONTABO, DE|t1LQF7grvQcjVqrCG8dgxQtCNtpcpRVfTkk|042f3811cafefbcf97b979240983e21f083593931a1840eee8fa266833879d59a30d59d6d3d2d893d55ef0cf08fafffd24cb03f41a908b59207b38b603118aa4bd
164.68.120.173|51167|164.68.120.0/23|DE|ripencc|1992-12-17|CONTABO, DE|t1ap7Tx9pjdaaiQyeApyLC4Tu9xEEBj7jxB|04e5f42d622a96ecec268443038c55fa55ee20273358bb912083dd6a14d063b2e124e1502e29f494814edc7f9996ed1249b8c554626063fc0554257fd57f200f64
164.68.120.242|51167|164.68.120.0/23|DE|ripencc|1992-12-17|CONTABO, DE|t1JP8PpwxcALjt6oJop5t14FamFrW6FkwCt|04f89e7ad1e92abac0684c085c2229e3e686d5cc9b74a0991e0f77749db6839baeee38e01d0f0df3622b213c2051ec636336d448818198d7121fa28130c1ecee17
